,Date,Close,Volume,Symbol
116,2020-12-15,633.25,45223600.0,TSLA
117,2020-12-16,622.77001953125,42095800.0,TSLA
118,2020-12-17,655.9000244140625,56270100.0,TSLA
119,2020-12-18,695.0,222126200.0,TSLA
120,2020-12-21,649.8599853515625,58045300.0,TSLA
121,2020-12-22,640.3400268554688,51716000.0,TSLA
122,2020-12-23,645.97998046875,33173000.0,TSLA
123,2020-12-24,661.77001953125,22865600.0,TSLA
124,2020-12-28,663.6900024414062,32278600.0,TSLA
125,2020-12-29,665.989990234375,22910800.0,TSLA
126,2020-12-30,694.780029296875,42846000.0,TSLA
127,2020-12-31,705.6699829101562,49570900.0,TSLA
128,2021-01-04,729.77001953125,48638200.0,TSLA
129,2021-01-05,735.1099853515625,32245200.0,TSLA
130,2021-01-06,755.97998046875,44700000.0,TSLA
131,2021-01-07,816.0399780273438,51498900.0,TSLA
132,2021-01-08,880.02001953125,74661000.0,TSLA
133,2021-01-11,811.1900024414062,59554100.0,TSLA
134,2021-01-12,849.4400024414062,46270700.0,TSLA
135,2021-01-13,854.4099731445312,33312500.0,TSLA
136,2021-01-14,845.0,31266300.0,TSLA
137,2021-01-15,826.1599731445312,38647900.0,TSLA
138,2021-01-19,844.5499877929688,25367000.0,TSLA
139,2021-01-20,850.4500122070312,25665900.0,TSLA
140,2021-01-21,844.989990234375,20598100.0,TSLA
141,2021-01-22,846.6400146484375,19977100.0,TSLA
142,2021-01-25,880.7999877929688,41173400.0,TSLA
143,2021-01-26,883.0900268554688,23131600.0,TSLA
144,2021-01-27,864.1599731445312,27334000.0,TSLA
145,2021-01-28,835.4299926757812,26378000.0,TSLA
146,2021-01-29,793.530029296875,34990800.0,TSLA
